folder,file1,file2,label,dataset,tfidf_similarity,astcc_similarity,tfidf_prediction,astcc_prediction,tfidf_correct,astcc_correct,both_correct,both_wrong
1be078c4_7ae0cb0d,1be078c4.java,7ae0cb0d.java,0,conplag,0.6386324063967725,0.395,1,0,False,True,False,False
3dd65549_f229aa7f,3dd65549.java,f229aa7f.java,0,conplag,0.4333582908560693,0.36610169491525424,0,0,True,True,True,False
99bc7da3_ced4639e,99bc7da3.java,ced4639e.java,0,conplag,0.3107244494533725,0.36619718309859156,0,0,True,True,True,False
3e1442a3_d0e27497,3e1442a3.java,d0e27497.java,0,conplag,0.27001420651565994,0.3506311360448808,0,0,True,True,True,False
c06_orig_L5v06,original.java,compared.java,1,ir_plag,0.2442841157604319,0.3382352941176471,0,0,False,False,False,True
c07_orig_np07,original.java,compared.java,0,ir_plag,0.5499269154133831,0.3504273504273504,1,0,False,True,False,False
c01_orig_L5v01,original.java,compared.java,1,ir_plag,0.21754327308754162,0.23809523809523808,0,0,False,False,False,True
1dab88fb_4138b081,1dab88fb.java,4138b081.java,0,conplag,0.48445900494120975,0.3902439024390244,1,0,False,True,False,False
c4ca2ff3_d6fb3b9e,c4ca2ff3.java,d6fb3b9e.java,0,conplag,0.5802750463698728,0.42025316455696204,1,0,False,True,False,False
c07_orig_L1v04,original.java,compared.java,1,ir_plag,0.9621715609864181,0.5595238095238095,1,1,True,True,True,False
c03_orig_L2v08,original.java,compared.java,1,ir_plag,0.6506190136341286,0.5714285714285714,1,1,True,True,True,False
0f6ca337_6843cc19,0f6ca337.java,6843cc19.java,1,conplag,1.000000000000001,0.6085626911314985,1,1,True,True,True,False
2120328e_6de04ee2,2120328e.java,6de04ee2.java,1,conplag,0.6568952861424318,0.37606837606837606,1,0,True,False,False,False
6b83b22e_c59194c7,6b83b22e.java,c59194c7.java,0,conplag,0.2570364010261236,0.21206581352833637,0,0,True,True,True,False
7c11511f_ca8f11a4,7c11511f.java,ca8f11a4.java,1,conplag,0.6378234400665178,0.39664804469273746,1,0,True,False,False,False
213340b3_870e16d9,213340b3.java,870e16d9.java,0,conplag,0.3618553357392236,0.2768595041322314,0,0,True,True,True,False
5e8d1aaa_c4d04ce7,5e8d1aaa.java,c4d04ce7.java,1,conplag,0.7101406954859385,0.557919621749409,1,1,True,True,True,False
680ba922_6e207cbf,680ba922.java,6e207cbf.java,0,conplag,0.4388638753068683,0.2670299727520436,0,0,True,True,True,False
6825260d_c972dd00,6825260d.java,c972dd00.java,1,conplag,0.9999999999999994,0.5513196480938416,1,1,True,True,True,False
c06_orig_L4v05,original.java,compared.java,1,ir_plag,0.54758209808962,0.576271186440678,1,1,True,True,True,False
b2590225_f7fc2e94,b2590225.java,f7fc2e94.java,0,conplag,0.4978555266148164,0.3064516129032258,1,0,False,True,False,False
42fe7dd0_c4ca2ff3,42fe7dd0.java,c4ca2ff3.java,1,conplag,0.5879090294925774,0.40625,1,0,True,False,False,False
ba468e1f_fb312dc6,ba468e1f.java,fb312dc6.java,0,conplag,0.5110644074308984,0.471976401179941,1,1,False,False,False,True
9f354c5c_cb032314,9f354c5c.java,cb032314.java,0,conplag,0.4003400434367812,0.4013266998341625,0,0,True,True,True,False
c03_orig_L5v05,original.java,compared.java,1,ir_plag,0.6910860113601934,0.36180904522613067,1,0,True,False,False,False
22b41936_9cea10af,22b41936.java,9cea10af.java,1,conplag,0.6316122217609142,0.3869653767820774,1,0,True,False,False,False
c1fef98f_f870e76b,c1fef98f.java,f870e76b.java,0,conplag,0.5514280636189387,0.36257309941520466,1,0,False,True,False,False
4851a411_e201bc2e,4851a411.java,e201bc2e.java,0,conplag,0.41143953220789325,0.34442836468885674,0,0,True,True,True,False
35857a5a_ab7507bf,35857a5a.java,ab7507bf.java,0,conplag,0.49352770816317787,0.30223880597014924,1,0,False,True,False,False
5766f176_e7a997b5,5766f176.java,e7a997b5.java,0,conplag,0.46584020213369937,0.3696369636963696,1,0,False,True,False,False
c03_orig_np09,original.java,compared.java,0,ir_plag,0.8508361016279328,0.4666666666666667,1,1,False,False,False,True
1410e423_e90a198b,1410e423.java,e90a198b.java,0,conplag,0.31761931864243886,0.3371824480369515,0,0,True,True,True,False
1097b326_b45d28b2,1097b326.java,b45d28b2.java,0,conplag,0.41963829672053093,0.34615384615384615,0,0,True,True,True,False
3088ca9c_7a9c69d8,3088ca9c.java,7a9c69d8.java,1,conplag,0.5983807013733576,0.4413793103448276,1,0,True,False,False,False
18d20d2e_d8a171a3,18d20d2e.java,d8a171a3.java,0,conplag,0.4391472339130463,0.3431372549019608,0,0,True,True,True,False
c04_orig_L4v07,original.java,compared.java,1,ir_plag,0.4343565415171527,0.4507042253521127,0,1,False,True,False,False
c04_orig_np11,original.java,compared.java,0,ir_plag,0.30979791800322076,0.26865671641791045,0,0,True,True,True,False
c05_orig_L1v07,original.java,compared.java,1,ir_plag,0.9609976479271597,0.64,1,1,True,True,True,False
46e9aed4_ee4f7b06,46e9aed4.java,ee4f7b06.java,0,conplag,0.4965347012404808,0.28365384615384615,1,0,False,True,False,False
c04_orig_L2v03,original.java,compared.java,1,ir_plag,0.5649736814759261,0.6451612903225806,1,1,True,True,True,False
c06_orig_L5v03,original.java,compared.java,1,ir_plag,0.6657040311315369,0.4915254237288136,1,1,True,True,True,False
c06_orig_L3v07,original.java,compared.java,1,ir_plag,0.6545279364951865,0.4864864864864865,1,1,True,True,True,False
5b9a0551_9debf95c,5b9a0551.java,9debf95c.java,0,conplag,0.4283498218088929,0.32962138084632514,0,0,True,True,True,False
63a24497_6e5ab1d2,63a24497.java,6e5ab1d2.java,1,conplag,0.6323781504949372,0.4065040650406504,1,0,True,False,False,False
69b2fd22_7bc92b7f,69b2fd22.java,7bc92b7f.java,0,conplag,0.5691229741358935,0.406570841889117,1,0,False,True,False,False
8c011cb9_e0f6aad6,8c011cb9.java,e0f6aad6.java,0,conplag,0.28749114300360584,0.36049382716049383,0,0,True,True,True,False
0c00d532_521c5645,0c00d532.java,521c5645.java,0,conplag,0.4810153992258923,0.3540856031128405,1,0,False,True,False,False
5e3089fa_aea245ba,5e3089fa.java,aea245ba.java,0,conplag,0.43350222167408264,0.3354564755838641,0,0,True,True,True,False
c05_orig_L1v05,original.java,compared.java,1,ir_plag,0.9346578333214314,0.6138613861386139,1,1,True,True,True,False
ca8f11a4_e185bce5,ca8f11a4.java,e185bce5.java,0,conplag,0.6978596926458601,0.35377358490566035,1,0,False,True,False,False
c05_orig_L2v03,original.java,compared.java,1,ir_plag,0.8720781165032575,0.64,1,1,True,True,True,False
6be98ece_e1c4f3db,6be98ece.java,e1c4f3db.java,0,conplag,0.5474355898479277,0.4124168514412417,1,0,False,True,False,False
3d245498_7838095f,3d245498.java,7838095f.java,1,conplag,0.9966232114906559,0.599290780141844,1,1,True,True,True,False
c06_orig_L4v02,original.java,compared.java,1,ir_plag,0.689724441205867,0.5666666666666667,1,1,True,True,True,False
6a47e491_f2cf6a74,6a47e491.java,f2cf6a74.java,0,conplag,0.49781343620628177,0.1932245922208281,1,0,False,True,False,False
c03_orig_L4v01,original.java,compared.java,1,ir_plag,0.5133272114939955,0.3,1,0,True,False,False,False
06b9cf99_fb69b3b4,06b9cf99.java,fb69b3b4.java,0,conplag,0.545511587308231,0.390625,1,0,False,True,False,False
808f7516_9ebe348d,808f7516.java,9ebe348d.java,0,conplag,0.17566240999293653,0.41823056300268097,0,0,True,True,True,False
c04_orig_L4v08,original.java,compared.java,1,ir_plag,0.5451007598312303,0.37681159420289856,1,0,True,False,False,False
565f77b7_e8006510,565f77b7.java,e8006510.java,0,conplag,0.4230403687297445,0.3868131868131868,0,0,True,True,True,False
c02_orig_L1v06,original.java,compared.java,1,ir_plag,0.9629453832420187,0.574468085106383,1,1,True,True,True,False
a5d5a95f_ab7507bf,a5d5a95f.java,ab7507bf.java,0,conplag,0.3562627177760361,0.38016528925619836,0,0,True,True,True,False
c07_orig_np10,original.java,compared.java,0,ir_plag,0.7631068931208069,0.4444444444444444,1,0,False,True,False,False
2a35cd81_97a7fab5,2a35cd81.java,97a7fab5.java,0,conplag,0.502957283895719,0.3924268502581756,1,0,False,True,False,False
c05_orig_np02,original.java,compared.java,0,ir_plag,0.37752094731510183,0.3711340206185567,0,0,True,True,True,False
c04_orig_L1v02,original.java,compared.java,1,ir_plag,0.9406175538851503,0.6451612903225806,1,1,True,True,True,False
c03_orig_L4v02,original.java,compared.java,1,ir_plag,0.7464194555879492,0.44329896907216493,1,0,True,False,False,False
1ea771ea_ee270b2a,1ea771ea.java,ee270b2a.java,1,conplag,0.6845851240146927,0.4093816631130064,1,0,True,False,False,False
08b9908d_f5fb1b62,08b9908d.java,f5fb1b62.java,0,conplag,0.5303539177086082,0.3610223642172524,1,0,False,True,False,False
c02_orig_L4v07,original.java,compared.java,1,ir_plag,0.5444009509097487,0.2807017543859649,1,0,True,False,False,False
